Order_ID,Order_Date,Customer_Name,Email,Phone,State,City,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Email_Missing,Qty_Missing,Is_Returned_Stock,Qty_Invalid,Discount_Missing,Phone_Missing,Phone_Valid,Unit_Price_Missing,Delivery_Date_Missing,Sales,Discount_Amount,Net_Amount,Year,Month,Month_Name,Weekday,Delivery_Days
ORD1099,2025-10-12,Rohit Madhavan,rohitmadhavan@gmail.com,9440931065,Haryana,Gurugram,Sunscreen,Beauty,2.0,699.0,0.0,Wallet,Delivered,2025-10-19,False,False,False,False,True,False,True,False,False,1398.0,0.0,1398.0,2025,10,October,Sunday,7.0
ORD1100,2025-10-05,Pooja Saxena,poojasaxena@gmail.com,9334668064,Kerala,Kochi,Dress,Fashion,1.0,1799.0,0.0,Net Banking,Pending,2025-10-31,False,False,False,False,True,False,True,False,False,1799.0,0.0,1799.0,2025,10,October,Sunday,
ORD1101,2025-11-30,Anjali More,anjalimore@gmail.com,9103751531,Rajasthan,Jaipur,Skipping Rope,Sports,2.0,399.0,0.0,UPI,Delivered,2025-12-24,False,False,False,False,False,False,True,False,False,798.0,0.0,798.0,2025,11,November,Sunday,24.0
ORD1102,2025-01-18,Ankit Kulkarni,ankitkulkarni@gmail.com,9498796348,Madhya Pradesh,Bhopal,Dry Fruits,Grocery,3.0,899.0,20.0,COD,Delivered,2025-02-11,False,False,False,False,False,False,True,False,False,2697.0,539.4,2157.6,2025,1,January,Saturday,24.0
ORD1103,2025-07-30,Jatin Saxena,jatinsaxena@gmail.com,9420202575,Tamil Nadu,Chennai,Blanket,Home,3.0,1499.0,10.0,Wallet,Pending,2025-08-14,False,True,False,False,False,False,True,False,False,4497.0,449.7,4047.3,2025,7,July,Wednesday,
ORD1104,2025-10-03,Tanmay Saxena,tanmaysaxena@gmail.com,9767027280,Telangana,Hyderabad,Moisturizer,Beauty,3.0,499.0,15.0,Net Banking,Delivered,2025-10-31,False,False,False,False,False,False,True,False,False,1497.0,224.55,1272.45,2025,10,October,Friday,28.0
ORD1105,2025-05-14,Pankaj Rajput,pankajrajput@gmail.com,9701465517,Telangana,Hyderabad,Musical Toy,Toys,4.0,599.0,5.0,Net Banking,Delivered,2025-05-24,False,False,False,False,False,False,True,False,False,2396.0,119.8,2276.2,2025,5,May,Wednesday,10.0
ORD1106,2025-01-28,Karan Bhosale,karanbhosale@gmail.com,9444489480,Andhra Pradesh,Visakhapatnam,Bookshelf,Furniture,2.0,6999.0,10.0,UPI,Delivered,2025-02-06,False,False,False,False,False,False,True,False,False,13998.0,1399.8,12598.2,2025,1,January,Tuesday,9.0
ORD1107,2025-07-17,Anisha Das,anishadas@gmail.com,9167312338,Kerala,Thiruvananthapuram,Novel,Books,5.0,399.0,15.0,Wallet,Returned,2025-07-24,False,False,True,False,False,False,True,False,False,1995.0,299.25,1695.75,2025,7,July,Thursday,7.0
ORD1108,2025-02-11,Amaya Naidu,amayanaidu@gmail.com,9400837747,Madhya Pradesh,Indore,Coffee Table,Furniture,2.0,5999.0,20.0,Wallet,Delivered,2025-03-08,False,False,False,False,False,False,True,False,False,11998.0,2399.6,9598.4,2025,2,February,Tuesday,25.0
ORD1109,2025-03-05,Aniket Agarwal,aniketagarwal@gmail.com,9347531778,Maharashtra,Nagpur,Sunglasses,Fashion,5.0,799.0,20.0,Net Banking,Delivered,2025-03-31,False,False,False,False,False,False,True,False,False,3995.0,799.0,3196.0,2025,3,March,Wednesday,26.0
ORD1110,2025-12-18,Gaurav Bhattacharya,gauravbhattacharya@gmail.com,9962948505,Bihar,Patna,Conditioner,Beauty,3.0,449.0,0.0,COD,Delivered,2025-12-28,False,True,False,False,False,False,True,False,False,1347.0,0.0,1347.0,2025,12,December,Thursday,10.0
ORD1111,2025-02-18,Lakshmi Paul,lakshmipaul@gmail.com,9953998870,Karnataka,Mysuru,Watch,Accessories,1.0,2499.0,20.0,Net Banking,Delivered,2025-03-07,False,False,False,False,False,False,True,False,False,2499.0,499.8,1999.2,2025,2,February,Tuesday,17.0
ORD1112,2025-11-02,Sonali Solanki,sonalisolanki@gmail.com,9772287857,Punjab,Amritsar,Kurta,Fashion,3.0,899.0,10.0,COD,Pending,2025-11-15,False,False,False,False,False,False,True,False,False,2697.0,269.7,2427.3,2025,11,November,Sunday,
ORD1113,2025-03-21,Sameer Das,sameerdas@gmail.com,9377382861,Telangana,Warangal,Cooking Oil,Grocery,3.0,699.0,5.0,Card,Delivered,2025-04-17,False,False,False,False,False,False,True,False,False,2097.0,104.85,1992.15,2025,3,March,Friday,27.0
ORD1114,2025-11-22,Shivam Dubey,shivamdubey@gmail.com,9943326934,Tamil Nadu,Coimbatore,Keyboard,Electronics,4.0,1499.0,15.0,Card,Delivered,2025-11-24,False,False,False,False,False,False,True,False,False,5996.0,899.4,5096.6,2025,11,November,Saturday,2.0
ORD1115,2025-10-27,Kiran Bhardwaj,kiranbhardwaj@gmail.com,9445646189,Haryana,Faridabad,Novel,Books,5.0,399.0,0.0,Card,Returned,2025-11-08,False,False,True,False,False,False,True,False,False,1995.0,0.0,1995.0,2025,10,October,Monday,12.0
ORD1116,2025-05-09,Sachin Singh,sachinsingh@gmail.com,9485563699,Delhi,New Delhi,Sugar,Grocery,5.0,399.0,0.0,UPI,Delivered,2025-05-29,False,False,False,False,True,False,True,False,False,1995.0,0.0,1995.0,2025,5,May,Friday,20.0
ORD1117,2025-05-23,Aryan Rajput,aryanrajput@gmail.com,9303824070,Andhra Pradesh,Visakhapatnam,Dictionary,Books,3.0,449.0,15.0,UPI,Delivered,2025-05-26,False,False,False,False,False,False,True,False,False,1347.0,202.05,1144.95,2025,5,May,Friday,3.0
ORD1118,2025-03-05,Rohit Sethi,rohitsethi@gmail.com,9431922178,Uttar Pradesh,Lucknow,Tablet,Electronics,3.0,18999.0,10.0,Card,Returned,2025-03-08,False,True,True,False,False,False,True,False,False,56997.0,5699.7,51297.3,2025,3,March,Wednesday,3.0
ORD1119,2025-04-05,Rohan Pillai,rohanpillai@gmail.com,9102832364,Punjab,Ludhiana,Yoga Mat,Sports,5.0,699.0,10.0,Card,Returned,2025-04-10,False,False,True,False,False,False,True,False,True,3495.0,349.5,3145.5,2025,4,April,Saturday,5.0
ORD1120,2025-12-10,Mohit Yadav,mohityadav@gmail.com,9962397126,Rajasthan,Jodhpur,Pillow,Home,1.0,499.0,5.0,COD,Pending,2025-12-26,False,False,False,False,False,False,True,False,False,499.0,24.95,474.05,2025,12,December,Wednesday,
ORD1121,2025-05-25,Sakshi Sawant,sakshisawant@gmail.com,9715157678,Madhya Pradesh,Indore,Sports Shoes,Sports,4.0,2499.0,20.0,Net Banking,Pending,2025-05-27,False,False,False,False,False,False,True,False,False,9996.0,1999.2,7996.8,2025,5,May,Sunday,
ORD1122,2025-01-12,Akshay Puri,akshaypuri@gmail.com,9126637128,Tamil Nadu,Chennai,Saree,Fashion,4.0,2499.0,20.0,Card,Delivered,2025-02-01,False,False,False,False,False,False,True,True,False,9996.0,1999.2,7996.8,2025,1,January,Sunday,20.0
ORD1123,2025-05-11,Isha Reddy,ishareddy@gmail.com,9144292220,Kerala,Kochi,Board Game,Toys,1.0,799.0,15.0,Net Banking,Delivered,2025-06-06,False,False,False,True,False,False,True,False,False,799.0,119.85,679.15,2025,5,May,Sunday,26.0
ORD1124,2025-09-01,Vikas Krishnan,vikaskrishnan@gmail.com,9665876644,Madhya Pradesh,Bhopal,Badminton Racket,Sports,2.0,1499.0,5.0,Wallet,Returned,2025-09-09,False,False,True,False,False,False,True,False,False,2998.0,149.9,2848.1,2025,9,September,Monday,8.0
ORD1125,2025-06-13,Anjali Rathore,anjalirathore@gmail.com,9525532206,Andhra Pradesh,Vijayawada,Badminton Racket,Sports,1.0,1499.0,0.0,UPI,Pending,2025-07-02,False,False,False,True,True,False,True,False,False,1499.0,0.0,1499.0,2025,6,June,Friday,
ORD1126,2025-09-29,Anisha Dutta,anishadutta@gmail.com,9210609456,West Bengal,Durgapur,Board Game,Toys,4.0,799.0,0.0,Wallet,Delivered,2025-10-20,False,False,False,False,True,False,True,False,False,3196.0,0.0,3196.0,2025,9,September,Monday,21.0
ORD1127,2025-02-07,Rajat Mukherjee,rajatmukherjee@gmail.com,9418469278,Haryana,Faridabad,Smartphone,Electronics,1.0,24999.0,0.0,Wallet,Delivered,2025-02-28,False,False,False,True,False,False,True,False,False,24999.0,0.0,24999.0,2025,2,February,Friday,21.0
ORD1128,2025-02-20,Sahil Agarwal,sahilagarwal@gmail.com,9229452529,Punjab,Ludhiana,Earbuds,Electronics,1.0,2499.0,0.0,Card,Delivered,2025-03-14,False,False,False,True,False,False,True,False,False,2499.0,0.0,2499.0,2025,2,February,Thursday,22.0
ORD1129,2025-04-18,Mihir Iyer,mihiriyer@gmail.com,,Uttar Pradesh,Lucknow,Badminton Racket,Sports,3.0,1499.0,10.0,Net Banking,Delivered,2025-05-17,False,False,False,False,False,True,False,False,False,4497.0,449.7,4047.3,2025,4,April,Friday,29.0
ORD1130,2025-05-27,Srinivas Sarkar,srinivassarkar@gmail.com,9763506035,Uttar Pradesh,Agra,Wall Clock,Home,1.0,699.0,15.0,Net Banking,Returned,2025-06-23,False,False,True,False,False,False,True,False,False,699.0,104.85,594.15,2025,5,May,Tuesday,27.0
ORD1131,2025-10-25,Jatin Oberoi,jatinoberoi@gmail.com,9505431671,West Bengal,Durgapur,Headphones,Electronics,4.0,1999.0,0.0,UPI,Pending,2025-11-23,False,False,False,False,True,False,True,False,False,7996.0,0.0,7996.0,2025,10,October,Saturday,
ORD1132,2025-10-09,Srinivas Fernandes,srinivasfernandes@gmail.com,9433166720,Madhya Pradesh,Indore,Sunscreen,Beauty,1.0,699.0,0.0,COD,Pending,2025-10-28,False,False,False,True,False,False,True,False,False,699.0,0.0,699.0,2025,10,October,Thursday,
ORD1133,2025-04-09,Pooja Menon,poojamenon@gmail.com,9337759391,Maharashtra,Mumbai,Bookshelf,Furniture,3.0,6999.0,20.0,Card,Pending,2025-04-26,False,True,False,False,False,False,True,False,False,20997.0,4199.4,16797.6,2025,4,April,Wednesday,
ORD1134,2025-06-04,Amar Bhalla,amarbhalla@gmail.com,9166456836,Karnataka,Bengaluru,Face Wash,Beauty,2.0,299.0,10.0,Wallet,Returned,2025-06-30,False,False,True,False,False,False,True,False,False,598.0,59.8,538.2,2025,6,June,Wednesday,26.0
ORD1135,2025-01-16,Bhavna Namboodiri,bhavnanamboodiri@gmail.com,9396913249,Rajasthan,Jaipur,Card Holder,Accessories,4.0,399.0,0.0,Wallet,Delivered,2025-02-01,False,False,False,False,False,False,True,False,False,1596.0,0.0,1596.0,2025,1,January,Thursday,16.0
ORD1136,2025-11-20,Tejas Dutta,tejasdutta@gmail.com,9706974369,Punjab,Amritsar,Jeans,Fashion,2.0,1299.0,20.0,Net Banking,Returned,2025-12-17,False,False,True,False,False,False,True,False,False,2598.0,519.6,2078.4,2025,11,November,Thursday,27.0
ORD1137,2025-09-01,Esha Jain,eshajain@gmail.com,9848044494,Kerala,Kochi,Dress,Fashion,5.0,1799.0,5.0,UPI,Pending,2025-09-24,False,False,False,False,False,False,True,False,False,8995.0,449.75,8545.25,2025,9,September,Monday,
ORD1138,2025-03-05,Pranav More,pranavmore@gmail.com,9211273761,West Bengal,Kolkata,Basketball,Sports,4.0,1299.0,0.0,Wallet,Delivered,2025-03-18,False,False,False,False,True,False,True,False,False,5196.0,0.0,5196.0,2025,3,March,Wednesday,13.0
ORD1139,2025-01-20,Naksh Tiwari,nakshtiwari@gmail.com,9843626488,Maharashtra,Nagpur,Tennis Racket,Sports,2.0,1999.0,10.0,UPI,Delivered,2025-01-23,False,False,False,False,False,False,True,False,False,3998.0,399.8,3598.2,2025,1,January,Monday,3.0
ORD1140,2025-09-03,Uday Verma,udayverma@gmail.com,9506847604,Bihar,Patna,Toy Car,Toys,1.0,499.0,20.0,Wallet,Delivered,2025-09-09,False,False,False,False,False,False,True,False,False,499.0,99.8,399.2,2025,9,September,Wednesday,6.0
ORD1141,2025-04-05,Tarun Namboodiri,tarunnamboodiri@gmail.com,9408578807,Punjab,Amritsar,Doll,Toys,3.0,599.0,20.0,COD,Pending,2025-05-04,False,False,False,False,False,False,True,False,False,1797.0,359.4,1437.6,2025,4,April,Saturday,
ORD1142,2025-07-27,Ashish Raman,ashishraman@gmail.com,9674260812,Tamil Nadu,Chennai,Dry Fruits,Grocery,4.0,899.0,20.0,Net Banking,Delivered,2025-08-10,False,False,False,False,False,False,True,False,False,3596.0,719.2,2876.8,2025,7,July,Sunday,14.0
ORD1143,2025-04-15,Amar Pawar,amarpawar@gmail.com,9620663999,Maharashtra,Pune,Yoga Mat,Sports,4.0,699.0,5.0,Net Banking,Pending,2025-04-30,False,False,False,False,False,False,True,False,False,2796.0,139.8,2656.2,2025,4,April,Tuesday,
ORD1144,2025-09-17,Neha Gupta,nehagupta@gmail.com,9861637774,Haryana,Faridabad,Recliner,Furniture,3.0,17999.0,0.0,COD,Delivered,2025-10-12,False,False,False,False,False,False,True,False,False,53997.0,0.0,53997.0,2025,9,September,Wednesday,25.0
ORD1145,2025-02-24,Varun Tiwari,varuntiwari@gmail.com,9702597649,Rajasthan,Jodhpur,Speaker,Electronics,1.0,2999.0,10.0,Wallet,Pending,2025-03-07,False,False,False,True,False,False,True,False,False,2999.0,299.9,2699.1,2025,2,February,Monday,
ORD1146,2025-04-10,Deepa Das,deepadas@gmail.com,9249248567,Andhra Pradesh,Vijayawada,Perfume,Beauty,1.0,1499.0,15.0,COD,Delivered,2025-05-05,False,False,False,False,False,False,True,True,False,1499.0,224.85,1274.15,2025,4,April,Thursday,25.0
ORD1147,2025-04-25,Varun Nair,varunnair@gmail.com,9753704543,Uttar Pradesh,Lucknow,Dumbbell,Sports,1.0,1299.0,20.0,Wallet,Returned,2025-05-02,False,False,True,True,False,False,True,False,False,1299.0,259.8,1039.2,2025,4,April,Friday,7.0
ORD1148,2025-12-13,Tanmay Iyengar,tanmayiyengar@gmail.com,9189198479,Uttar Pradesh,Agra,Bed,Furniture,4.0,19999.0,10.0,Card,Delivered,2025-12-21,False,False,False,False,False,False,True,False,False,79996.0,7999.6,71996.4,2025,12,December,Saturday,8.0
ORD1149,2025-05-12,Karan Verma,karanverma@gmail.com,9355239125,Kerala,Kochi,Remote Car,Toys,4.0,1499.0,5.0,COD,Returned,2025-05-16,False,False,True,False,False,False,True,False,False,5996.0,299.8,5696.2,2025,5,May,Monday,4.0
ORD1150,2025-01-31,Jaya Iyer,jayaiyer@gmail.com,9229073819,Maharashtra,Mumbai,Cooking Oil,Grocery,1.0,699.0,10.0,COD,Delivered,2025-02-05,False,False,False,True,False,False,True,False,False,699.0,69.9,629.1,2025,1,January,Friday,5.0
ORD1151,2025-05-26,Shreya Kulkarni,shreyakulkarni@gmail.com,9862192755,Kerala,Kochi,Sunscreen,Beauty,5.0,699.0,15.0,Wallet,Delivered,2025-06-16,False,False,False,False,False,False,True,True,False,3495.0,524.25,2970.75,2025,5,May,Monday,21.0
ORD1152,2025-04-13,Shreya Murthy,shreyamurthy@gmail.com,9135287525,Andhra Pradesh,Vijayawada,Keychain,Accessories,3.0,199.0,5.0,Net Banking,Returned,2025-04-25,False,True,True,False,False,False,True,False,False,597.0,29.85,567.15,2025,4,April,Sunday,12.0
ORD1153,2025-09-11,Jatin Sethi,jatinsethi@gmail.com,9762794050,Bihar,Patna,Keychain,Accessories,3.0,199.0,20.0,UPI,Pending,2025-10-06,False,True,False,False,False,False,True,False,False,597.0,119.4,477.6,2025,9,September,Thursday,
ORD1154,2025-05-23,Ved Sethi,vedsethi@gmail.com,9927601942,Uttar Pradesh,Agra,Tablet,Electronics,3.0,18999.0,20.0,Net Banking,Pending,2025-05-31,False,False,False,False,False,False,True,False,False,56997.0,11399.4,45597.6,2025,5,May,Friday,
ORD1155,2025-05-23,Sachin Sarkar,sachinsarkar@gmail.com,9334246906,Madhya Pradesh,Bhopal,Sunscreen,Beauty,3.0,699.0,0.0,Net Banking,Returned,2025-05-25,False,False,True,False,False,False,True,False,False,2097.0,0.0,2097.0,2025,5,May,Friday,2.0
ORD1156,2025-11-01,Uday Suri,udaysuri@gmail.com,9829301852,Rajasthan,Jaipur,Power Bank,Electronics,4.0,1299.0,10.0,Card,Delivered,2025-11-25,False,False,False,False,False,False,True,False,False,5196.0,519.6,4676.4,2025,11,November,Saturday,24.0
ORD1157,2025-05-29,Yashika Paul,yashikapaul@gmail.com,9502759917,Maharashtra,Nagpur,Badminton Racket,Sports,2.0,1499.0,5.0,Net Banking,Delivered,2025-06-27,False,False,False,False,False,False,True,False,False,2998.0,149.9,2848.1,2025,5,May,Thursday,29.0
ORD1158,2025-09-20,Nikhil Tandon,nikhiltandon@gmail.com,9123371770,Bihar,Patna,Novel,Books,1.0,399.0,0.0,Card,Pending,2025-09-23,False,False,False,False,False,False,True,False,False,399.0,0.0,399.0,2025,9,September,Saturday,
ORD1159,2025-08-16,Ansh Shinde,anshshinde@gmail.com,9900296174,Andhra Pradesh,Visakhapatnam,Badminton Racket,Sports,5.0,1499.0,5.0,COD,Delivered,2025-09-09,False,False,False,False,False,False,True,True,False,7495.0,374.75,7120.25,2025,8,August,Saturday,24.0
ORD1160,2025-09-16,Rajeev Joseph,rajeevjoseph@gmail.com,9142531361,Madhya Pradesh,Indore,Power Bank,Electronics,3.0,1299.0,10.0,Card,Delivered,2025-10-09,False,True,False,False,False,False,True,False,False,3897.0,389.7,3507.3,2025,9,September,Tuesday,23.0
ORD1161,2025-08-11,Simran Banerjee,simranbanerjee@gmail.com,9995945323,Maharashtra,Pune,Keyboard,Electronics,1.0,1499.0,10.0,UPI,Delivered,2025-09-07,False,False,False,True,False,False,True,False,False,1499.0,149.9,1349.1,2025,8,August,Monday,27.0
ORD1162,2025-02-23,Soham Shekhawat,sohamshekhawat@gmail.com,9144515307,Haryana,Gurugram,Camera,Electronics,1.0,29999.0,0.0,Card,Returned,2025-03-05,False,False,True,False,False,False,True,False,False,29999.0,0.0,29999.0,2025,2,February,Sunday,10.0
ORD1163,2025-12-02,Rahul Paul,rahulpaul@gmail.com,9731525126,Punjab,Ludhiana,Comics,Books,3.0,299.0,0.0,Net Banking,Delivered,2025-12-22,False,True,False,False,False,False,True,False,False,897.0,0.0,897.0,2025,12,December,Tuesday,20.0
ORD1164,2025-09-09,Raj Joseph,rajjoseph@gmail.com,9693928907,Madhya Pradesh,Bhopal,Wallet,Accessories,1.0,699.0,0.0,UPI,Delivered,2025-09-25,False,False,False,True,False,False,True,False,False,699.0,0.0,699.0,2025,9,September,Tuesday,16.0
ORD1165,2025-02-22,Ved Gaikwad,vedgaikwad@gmail.com,9746149348,Gujarat,Ahmedabad,Headphones,Electronics,3.0,1999.0,0.0,Net Banking,Pending,2025-02-26,False,True,False,False,False,False,True,False,False,5997.0,0.0,5997.0,2025,2,February,Saturday,
ORD1166,2025-08-17,Vaishnavi Saha,vaishnavisaha@gmail.com,9811105996,Andhra Pradesh,Visakhapatnam,Carpet,Home,5.0,2499.0,5.0,Net Banking,Returned,2025-08-24,False,False,True,False,False,False,True,False,False,12495.0,624.75,11870.25,2025,8,August,Sunday,7.0
ORD1167,2025-09-14,Sanika Paul,sanikapaul@gmail.com,9213865200,Punjab,Amritsar,Jeans,Fashion,4.0,1299.0,15.0,Wallet,Returned,2025-10-08,False,False,True,False,False,False,True,False,False,5196.0,779.4,4416.6,2025,9,September,Sunday,24.0
ORD1168,2025-01-09,Mukul Reddy,mukulreddy@gmail.com,9755526674,Gujarat,Surat,Building Blocks,Toys,1.0,999.0,15.0,UPI,Returned,2025-02-01,False,False,True,False,False,False,True,False,False,999.0,149.85,849.15,2025,1,January,Thursday,23.0
ORD1169,2025-02-13,Krishna Chauhan,krishnachauhan@gmail.com,9147118996,Tamil Nadu,Chennai,Handbag,Fashion,4.0,1599.0,5.0,Card,Pending,2025-02-14,False,False,False,False,False,False,True,False,False,6396.0,319.8,6076.2,2025,2,February,Thursday,
ORD1170,2025-04-02,Amaya Madhavan,amayamadhavan@gmail.com,9364623595,West Bengal,Kolkata,Toy Car,Toys,3.0,499.0,20.0,Net Banking,Pending,2025-04-19,False,False,False,False,False,False,True,True,False,1497.0,299.4,1197.6,2025,4,April,Wednesday,
ORD1171,2025-08-17,Rahul Bansal,rahulbansal@gmail.com,9830804782,West Bengal,Durgapur,Remote Car,Toys,2.0,1499.0,20.0,Net Banking,Pending,2025-09-01,False,False,False,False,False,False,True,False,False,2998.0,599.6,2398.4,2025,8,August,Sunday,
ORD1172,2025-10-24,Vimal Puri,vimalpuri@gmail.com,9670636883,Uttar Pradesh,Agra,Smartphone,Electronics,5.0,24999.0,5.0,Wallet,Delivered,2025-10-29,False,False,False,False,False,False,True,False,True,124995.0,6249.75,118745.25,2025,10,October,Friday,5.0
ORD1173,2025-07-25,Sneha Bansal,snehabansal@gmail.com,9573152660,Maharashtra,Mumbai,Tablet,Electronics,2.0,18999.0,5.0,Net Banking,Pending,2025-07-29,False,False,False,False,False,False,True,False,False,37998.0,1899.9,36098.1,2025,7,July,Friday,
ORD1174,2025-10-16,Rahul Nath,rahulnath@gmail.com,9686817594,Punjab,Amritsar,Saree,Fashion,3.0,2499.0,20.0,Net Banking,Returned,2025-10-31,False,False,True,False,False,False,True,False,False,7497.0,1499.4,5997.6,2025,10,October,Thursday,15.0
ORD1175,2025-09-14,Sameer Pillai,sameerpillai@gmail.com,9414017483,Maharashtra,Nagpur,Sugar,Grocery,5.0,399.0,20.0,COD,Returned,2025-09-26,False,False,True,False,False,False,True,False,False,1995.0,399.0,1596.0,2025,9,September,Sunday,12.0
ORD1176,2025-09-19,Mukul Naidu,mukulnaidu@gmail.com,9826085892,West Bengal,Kolkata,Action Figure,Toys,3.0,899.0,0.0,Wallet,Delivered,2025-10-11,False,True,False,False,False,False,True,False,False,2697.0,0.0,2697.0,2025,9,September,Friday,22.0
ORD1177,2025-06-11,Bhavna Goyal,bhavnagoyal@gmail.com,9304062028,Telangana,Hyderabad,Keyboard,Electronics,1.0,1499.0,5.0,UPI,Delivered,2025-06-25,False,False,False,True,False,False,True,False,False,1499.0,74.95,1424.05,2025,6,June,Wednesday,14.0
ORD1178,2025-03-07,Trisha Gupta,trishagupta@gmail.com,9310249434,Maharashtra,Mumbai,Wheat Flour,Grocery,1.0,499.0,15.0,UPI,Delivered,2025-03-23,False,False,False,False,False,False,True,False,False,499.0,74.85,424.15,2025,3,March,Friday,16.0
ORD1179,2025-10-08,Esha Madhavan,eshamadhavan@gmail.com,9563196866,Andhra Pradesh,Vijayawada,Puzzle,Toys,1.0,399.0,0.0,UPI,Delivered,2025-10-17,False,False,False,False,False,False,True,False,False,399.0,0.0,399.0,2025,10,October,Wednesday,9.0
ORD1180,2025-05-13,Nandini Reddy,nandinireddy@gmail.com,9507133876,Karnataka,Bengaluru,Building Blocks,Toys,3.0,999.0,15.0,Net Banking,Pending,2025-06-05,False,False,False,False,False,False,True,False,False,2997.0,449.55,2547.45,2025,5,May,Tuesday,
ORD1181,2025-03-23,Chetan Kapoor,chetankapoor@gmail.com,9559574980,Delhi,New Delhi,Handbag,Fashion,3.0,1599.0,0.0,UPI,Returned,2025-04-01,False,False,True,False,False,False,True,False,False,4797.0,0.0,4797.0,2025,3,March,Sunday,9.0
ORD1182,2025-04-25,Naksh Bhattacharya,nakshbhattacharya@gmail.com,9143615613,Maharashtra,Pune,Recliner,Furniture,5.0,17999.0,0.0,COD,Pending,2025-05-14,False,False,False,False,True,False,True,False,False,89995.0,0.0,89995.0,2025,4,April,Friday,
ORD1183,2025-09-01,Neha Yadav,nehayadav@gmail.com,9586089373,Delhi,New Delhi,Building Blocks,Toys,1.0,999.0,10.0,Net Banking,Pending,2025-09-13,False,False,False,True,False,False,True,False,False,999.0,99.9,899.1,2025,9,September,Monday,
ORD1184,2025-11-27,Akash Oberoi,akashoberoi@gmail.com,9429821062,Maharashtra,Nagpur,Recliner,Furniture,1.0,17999.0,0.0,COD,Returned,2025-12-25,False,False,True,False,False,False,True,False,False,17999.0,0.0,17999.0,2025,11,November,Thursday,28.0
ORD1185,2025-06-03,Sneha Sodhi,snehasodhi@gmail.com,9827345601,Tamil Nadu,Coimbatore,Hanger,Home,4.0,299.0,10.0,Card,Returned,2025-06-18,False,False,True,False,False,False,True,False,False,1196.0,119.6,1076.4,2025,6,June,Tuesday,15.0
